6.587607481968402863e+04 -2.906999999999999886e+02 -1.500000000000000000e+02 -3.590000000000000000e+02 4.382676123101044396e+01
6.168033493536710739e+04 -3.009750000000000227e+02 -2.705000000000000000e+02 -3.480000000000000000e+02 1.916277315526121683e+01
6.292067270684242249e+04 -2.583500000000000227e+02 6.650000000000000000e+01 -3.175000000000000000e+02 1.021298315870539426e+02
6.276645630383491516e+04 -1.434250000000000114e+02 6.850000000000000000e+01 -3.350000000000000000e+02 1.388893691936139589e+02
5.835893763995170593e+04 -1.721750000000000114e+02 7.600000000000000000e+01 -3.450000000000000000e+02 1.408848177590473938e+02
5.549283533501625061e+04 -1.957249999999999943e+02 3.950000000000000000e+01 -3.025000000000000000e+02 1.303254076341217456e+02
5.722704889070987701e+04 -1.820749999999999886e+02 7.700000000000000000e+01 -3.000000000000000000e+02 1.312012075973388221e+02
5.405626493620872498e+04 -2.072750000000000057e+02 8.600000000000000000e+01 -3.500000000000000000e+02 1.249515381057792354e+02
5.005782395875453949e+04 -2.161999999999999886e+02 1.700000000000000000e+01 -3.430000000000000000e+02 1.279415296141170870e+02
5.014416191715002060e+04 -2.921999999999999886e+02 -1.595000000000000000e+02 -3.550000000000000000e+02 4.283526584486198630e+01
5.304530579537153244e+04 -1.346500000000000057e+02 7.800000000000000000e+01 -3.000000000000000000e+02 1.654206834105094401e+02
5.650881038969755173e+04 -1.860999999999999943e+02 8.800000000000000000e+01 -3.100000000000000000e+02 1.160134259471721663e+02
6.636946264022588730e+04 -1.744749999999999943e+02 1.750000000000000000e+01 -3.000000000000000000e+02 1.126141060214039129e+02
6.958804525172710419e+04 -1.460999999999999943e+02 9.050000000000000000e+01 -3.430000000000000000e+02 1.548074287623174996e+02
7.234955647826194763e+04 -1.987249999999999943e+02 3.950000000000000000e+01 -3.000000000000000000e+02 1.338987934038242145e+02
7.809253965735435486e+04 -1.366500000000000057e+02 8.500000000000000000e+01 -3.290000000000000000e+02 1.519404570876367870e+02
8.711645445334911346e+04 -1.100499999999999972e+02 9.350000000000000000e+01 -3.000000000000000000e+02 1.230463225781250145e+02
8.875617727386951447e+04 -1.308000000000000114e+02 8.250000000000000000e+01 -3.000000000000000000e+02 1.278702858368589119e+02
8.239021623086929321e+04 -2.045000000000000000e+02 8.500000000000000000e+01 -3.125000000000000000e+02 1.351085674559537324e+02
