2.046667943528816104e+05 -3.259999999999999787e+00 3.960000000000000000e+02 -2.840000000000000000e+02 2.488773842678357937e+02
1.383080550823211670e+05 -1.716800000000000068e+02 6.000000000000000000e+01 -2.790000000000000000e+02 6.901345955681398436e+01
1.292418371820449829e+05 8.000000000000000000e+00 3.900000000000000000e+02 -2.000000000000000000e+02 2.568151085898179531e+02
1.227498468079566956e+05 -1.670399999999999920e+02 3.360000000000000000e+02 -2.840000000000000000e+02 1.472948009944682326e+02
1.132787053217887878e+05 -1.364600000000000080e+02 4.070000000000000000e+02 -2.840000000000000000e+02 2.158658110956897360e+02
1.119214626042842865e+05 -1.807599999999999909e+02 3.420000000000000000e+02 -2.840000000000000000e+02 1.381504339479250234e+02
1.109593515858650208e+05 -1.711800000000000068e+02 4.050000000000000000e+02 -2.840000000000000000e+02 1.692050460240473910e+02
1.084889695134162903e+05 -1.080999999999999943e+02 4.210000000000000000e+02 -2.850000000000000000e+02 2.252390063909890330e+02
1.122498774852752686e+05 -1.979000000000000057e+02 3.800000000000000000e+02 -2.840000000000000000e+02 1.502403740676919313e+02
1.121621570181846619e+05 -2.435399999999999920e+02 3.680000000000000000e+02 -2.840000000000000000e+02 1.334142735991917732e+02
1.105251325893402100e+05 -7.409999999999999432e+01 4.040000000000000000e+02 -2.840000000000000000e+02 2.702726956242528331e+02
1.083208554775714874e+05 -6.892000000000000171e+01 4.010000000000000000e+02 -2.840000000000000000e+02 2.782697856397636542e+02
1.076865040621757507e+05 -1.585000000000000000e+02 4.010000000000000000e+02 -2.850000000000000000e+02 2.333066008496116410e+02
1.048970923056602478e+05 -2.420600000000000023e+02 3.190000000000000000e+02 -2.840000000000000000e+02 1.016732826262632301e+02
1.025345925388336182e+05 -2.721800000000000068e+02 -7.600000000000000000e+01 -2.840000000000000000e+02 4.062988555238619170e+01
1.012714948954582214e+05 -1.797400000000000091e+02 4.000000000000000000e+02 -2.840000000000000000e+02 2.181232504800898084e+02
9.690725832319259644e+04 -1.266599999999999966e+02 4.050000000000000000e+02 -2.840000000000000000e+02 2.541862002548525368e+02
9.494020951628684998e+04 -2.630799999999999841e+02 3.250000000000000000e+02 -2.840000000000000000e+02 8.769260858247973545e+01
9.814780239820480347e+04 -1.658400000000000034e+02 4.040000000000000000e+02 -2.840000000000000000e+02 2.203084528564439779e+02
