5.459661536274058744e+04 6.968200000000000500e+02 9.700000000000000000e+02 3.900000000000000000e+01 1.778071640851403004e+02
5.395974207115173340e+04 1.173039999999999964e+03 1.219000000000000000e+03 4.450000000000000000e+02 1.343745452085327088e+02
5.715279185128211975e+04 1.138619999999999891e+03 1.219000000000000000e+03 7.100000000000000000e+02 1.292400696378642522e+02
5.325118333530426025e+04 7.217400000000000091e+02 1.199000000000000000e+03 3.400000000000000000e+02 2.781892025223121436e+02
5.941862933611869812e+04 1.065319999999999936e+03 1.219000000000000000e+03 6.200000000000000000e+02 2.173402346552520044e+02
5.738031334567070007e+04 7.874400000000000546e+02 1.189000000000000000e+03 9.000000000000000000e+01 2.450014824444945987e+02
5.454236528325080872e+04 9.490199999999999818e+02 1.209000000000000000e+03 7.000000000000000000e+00 3.765387358559541440e+02
6.054656446385383606e+04 9.853400000000000318e+02 1.219000000000000000e+03 5.900000000000000000e+02 2.311712447515910185e+02
6.254227783203125000e+04 1.053119999999999891e+03 1.219000000000000000e+03 6.600000000000000000e+02 2.300646552602115946e+02
5.810353109645843506e+04 8.156000000000000227e+02 1.219000000000000000e+03 4.700000000000000000e+02 2.501864105022492879e+02
5.846431636261940002e+04 1.016000000000000000e+03 1.209000000000000000e+03 4.310000000000000000e+02 2.417087503587737274e+02
6.123991821813583374e+04 1.053660000000000082e+03 1.219000000000000000e+03 3.400000000000000000e+02 2.393519258330711637e+02
5.886687716579437256e+04 8.573600000000000136e+02 1.219000000000000000e+03 5.700000000000000000e+02 2.544399151076733290e+02
5.607207951951026917e+04 8.101200000000000045e+02 1.219000000000000000e+03 1.000000000000000000e+02 2.819739448956232764e+02
5.078000382304191589e+04 1.038200000000000045e+03 1.219000000000000000e+03 6.350000000000000000e+02 2.230030493065061137e+02
5.072898896503448486e+04 9.602999999999999545e+02 1.219000000000000000e+03 6.200000000000000000e+02 2.399434308331861700e+02
5.155608384823799133e+04 6.468799999999999955e+02 1.209000000000000000e+03 1.680000000000000000e+02 2.585830342462552380e+02
4.795489708995819092e+04 9.639600000000000364e+02 1.199000000000000000e+03 4.400000000000000000e+02 3.083730831314562124e+02
4.573995621013641357e+04 9.934400000000000546e+02 1.219000000000000000e+03 4.300000000000000000e+02 2.507363683233846530e+02
4.277001332402229309e+04 1.050460000000000036e+03 1.219000000000000000e+03 4.300000000000000000e+02 2.626878916128415540e+02
4.714505510449409485e+04 9.364400000000000546e+02 1.209000000000000000e+03 3.400000000000000000e+02 3.079842307651480837e+02
5.205460011959075928e+04 8.812000000000000455e+02 1.195000000000000000e+03 5.500000000000000000e+02 2.652512770940038536e+02
6.086679477095603943e+04 9.359400000000000546e+02 1.209000000000000000e+03 6.300000000000000000e+02 2.298954901689026258e+02
6.736502991819381714e+04 9.427599999999999909e+02 1.209000000000000000e+03 6.190000000000000000e+02 2.654562532697243000e+02
7.111860363173484802e+04 9.244800000000000182e+02 1.209000000000000000e+03 6.800000000000000000e+02 2.302191338703192685e+02
6.895190720653533936e+04 9.458799999999999955e+02 1.199000000000000000e+03 6.550000000000000000e+02 2.391945350546287159e+02
7.874801721429824829e+04 8.838999999999999773e+02 1.159000000000000000e+03 6.300000000000000000e+02 2.188138249745659891e+02
8.881418581724166870e+04 1.003759999999999991e+03 1.199000000000000000e+03 5.600000000000000000e+02 2.099992914273760221e+02
9.102085016536712646e+04 8.755800000000000409e+02 1.199000000000000000e+03 6.200000000000000000e+02 2.117735668113469103e+02
1.018115222368240356e+05 8.424800000000000182e+02 1.199000000000000000e+03 6.700000000000000000e+02 1.944654457737929079e+02
1.133720392646789551e+05 1.061200000000000045e+03 1.219000000000000000e+03 6.200000000000000000e+02 2.052587635157144916e+02
1.264125512170791626e+05 1.033380000000000109e+03 1.199000000000000000e+03 6.600000000000000000e+02 2.145665295427038473e+02
1.364578569941520691e+05 1.033359999999999900e+03 1.209000000000000000e+03 6.400000000000000000e+02 2.270060580689422807e+02
1.375890881557464600e+05 7.238400000000000318e+02 1.209000000000000000e+03 5.100000000000000000e+02 1.517775161214598256e+02
1.575226046857833862e+05 8.464600000000000364e+02 1.219000000000000000e+03 6.300000000000000000e+02 1.686523299572229462e+02
1.467607872400283813e+05 8.005800000000000409e+02 1.189000000000000000e+03 4.900000000000000000e+02 1.763464873480614585e+02
1.436449337978363037e+05 8.719199999999999591e+02 1.189000000000000000e+03 5.600000000000000000e+02 2.241949901313586508e+02
1.464087231521606445e+05 6.723999999999999773e+02 9.100000000000000000e+02 5.500000000000000000e+02 8.999244412727104248e+01
1.481988391904830933e+05 1.040019999999999982e+03 1.209000000000000000e+03 6.700000000000000000e+02 2.000124486125801013e+02
1.479654225854873657e+05 9.534800000000000182e+02 1.199000000000000000e+03 6.500000000000000000e+02 2.462259320217917207e+02
1.407828507013320923e+05 9.817200000000000273e+02 1.209000000000000000e+03 5.800000000000000000e+02 2.419523126568539340e+02
1.478174418029785156e+05 1.164460000000000036e+03 1.209000000000000000e+03 8.200000000000000000e+02 8.653235464264218990e+01
1.531189403753280640e+05 1.193200000000000045e+03 1.199000000000000000e+03 1.169000000000000000e+03 1.040961094373848361e+01
1.490959538516998291e+05 1.029740000000000009e+03 1.209000000000000000e+03 5.700000000000000000e+02 2.451003720927408267e+02
