1.404228226613616943e+07 3.000000000000000000e+01 1.500000000000000000e+03 0.000000000000000000e+00 2.100000000000000000e+02
1.454476001382446289e+07 -1.500000000000000000e+03 -1.500000000000000000e+03 -1.500000000000000000e+03 0.000000000000000000e+00
1.449279226968383789e+07 -5.200000000000000000e+02 5.000000000000000000e+02 -1.500000000000000000e+03 9.897474425326897745e+02
1.458280706411743164e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.531727360879516602e+07 5.500000000000000000e+02 2.500000000000000000e+03 0.000000000000000000e+00 5.678908345800273310e+02
1.558877150970458984e+07 2.020000000000000000e+03 3.000000000000000000e+03 2.000000000000000000e+03 1.400000000000000000e+02
1.648011019989013672e+07 2.000000000000000000e+03 3.000000000000000000e+03 1.000000000000000000e+03 2.000000000000000000e+02
1.639779173480224609e+07 3.000000000000000000e+03 3.000000000000000000e+03 3.000000000000000000e+03 0.000000000000000000e+00
1.573286017681884766e+07 1.500000000000000000e+03 1.500000000000000000e+03 1.500000000000000000e+03 0.000000000000000000e+00
1.548375283018493652e+07 1.000000000000000000e+01 5.000000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+01
1.580991412118530273e+07 -5.000000000000000000e+02 -5.000000000000000000e+02 -5.000000000000000000e+02 0.000000000000000000e+00
